"Data, Tempo, Vento(m-s), Direção, Chuva, SolarRad"
"20/05/2024, 17:05, 2.4, 5.7, 1.7, 1010.8"
"20/05/2024, 17:10, 2.8, 4.4, 1.7, 1010.7"
"20/05/2024, 17:15, 2.0, 4.0, 1.7, 1010.7"
"20/05/2024, 17:20, 1.6, 2.3, 1.7, 1010.8"
"20/05/2024, 17:25, 3.6, 4.4, 1.7, 1010.9"
"20/05/2024, 17:30, 2.0, 2.0, 1.7, 1011.3"
"20/05/2024, 17:35, 3.6, 3.9, 1.7, 1011.0"
"20/05/2024, 17:40, 3.5, 4.2, 1.7, 1011.0"
"20/05/2024, 17:45, 4.3, 4.7, 1.7, 1011.0"
"20/05/2024, 17:50, 3.8, 4.4, 1.7, 1011.1"
"20/05/2024, 17:55, 5.4, 5.8, 1.7, 1011.0"
"20/05/2024, 18:00, 5.3, 5.6, 1.7, 1011.0"
"20/05/2024, 18:05, 4.4, 4.8, 1.7, 1011.1"
"20/05/2024, 18:10, 4.6, 5.3, 1.7, 1011.0"
"20/05/2024, 18:15, 5.4, 5.7, 1.7, 1011.0"
"20/05/2024, 18:20, 3.4, 4.8, 1.7, 1010.9"
"20/05/2024, 18:25, 4.9, 5.2, 1.7, 1011.0"
"20/05/2024, 18:30, 5.0, 5.2, 1.7, 1011.2"
"20/05/2024, 18:35, 4.5, 5.2, 1.7, 1011.5"
"20/05/2024, 18:40, 4.3, 4.6, 1.7, 1011.3"
"20/05/2024, 18:45, 3.9, 4.5, 1.7, 1011.4"
"20/05/2024, 18:50, 5.3, 5.8, 1.7, 1011.4"
"20/05/2024, 18:55, 4.7, 5.1, 1.7, 1011.3"
"20/05/2024, 19:00, 3.8, 4.4, 1.7, 1011.5"
"20/05/2024, 19:05, 4.8, 5.3, 1.7, 1011.7"
"20/05/2024, 19:10, 3.3, 4.0, 1.7, 1011.8"
"20/05/2024, 19:15, 4.1, 4.2, 1.7, 1011.7"
"20/05/2024, 19:20, 2.6, 3.3, 1.7, 1011.7"
"20/05/2024, 19:25, 4.1, 4.6, 1.7, 1011.9"
"20/05/2024, 19:30, 4.0, 4.2, 1.7, 1011.8"
"20/05/2024, 19:35, 4.1, 5.1, 1.7, 1011.9"
"20/05/2024, 19:40, 2.5, 3.3, 1.7, 1011.9"
"20/05/2024, 19:45, 4.0, 5.5, 1.7, 1011.8"
"20/05/2024, 19:50, 3.8, 4.5, 1.7, 1012.0"
"20/05/2024, 19:55, 2.8, 3.1, 1.7, 1012.2"
"20/05/2024, 20:00, 2.6, 4.8, 1.7, 1012.0"
"20/05/2024, 20:05, 4.0, 4.6, 1.7, 1012.4"
"20/05/2024, 20:10, 2.8, 4.5, 1.7, 1012.2"
"20/05/2024, 20:15, 5.1, 5.9, 1.7, 1012.3"
"20/05/2024, 20:20, 3.0, 4.2, 1.7, 1012.7"
"20/05/2024, 20:25, 3.3, 4.9, 1.7, 1012.6"
"20/05/2024, 20:30, 4.8, 5.2, 1.7, 1012.8"
"20/05/2024, 20:35, 3.4, 4.5, 1.7, 1012.9"
"20/05/2024, 20:40, 4.9, 5.1, 1.7, 1012.7"
"20/05/2024, 20:45, 4.8, 5.2, 1.7, 1013.0"
"20/05/2024, 20:50, 4.5, 5.5, 1.7, 1012.9"
"20/05/2024, 20:55, 3.9, 4.2, 1.7, 1012.8"
"20/05/2024, 21:00, 4.5, 5.1, 1.7, 1013.0"
"20/05/2024, 21:05, 4.0, 4.0, 1.7, 1013.1"
"20/05/2024, 21:10, 4.9, 5.3, 1.7, 1013.2"
"20/05/2024, 21:15, 3.0, 4.8, 1.7, 1013.2"
"20/05/2024, 21:20, 1.9, 2.6, 1.7, 1013.3"
"20/05/2024, 21:25, 4.9, 5.5, 1.7, 1013.4"
"20/05/2024, 21:30, 4.8, 5.5, 1.7, 1013.3"
"20/05/2024, 21:35, 4.5, 4.8, 1.7, 1013.6"
"20/05/2024, 21:40, 4.0, 4.4, 1.7, 1013.9"
"20/05/2024, 21:45, 4.0, 4.5, 1.7, 1013.7"
"20/05/2024, 21:50, 4.5, 5.3, 1.7, 1013.8"
"20/05/2024, 21:55, 3.7, 4.6, 1.7, 1013.9"
"20/05/2024, 22:00, 5.1, 5.3, 1.7, 1013.9"
"20/05/2024, 22:05, 5.3, 5.8, 1.7, 1014.0"
"20/05/2024, 22:10, 4.8, 6.2, 1.7, 1014.0"
"20/05/2024, 22:15, 4.8, 5.5, 1.7, 1014.0"
"20/05/2024, 22:20, 4.4, 4.8, 1.7, 1014.1"
"20/05/2024, 22:25, 4.3, 4.9, 1.7, 1014.1"
"20/05/2024, 22:30, 4.2, 4.9, 1.7, 1014.1"
"20/05/2024, 22:35, 3.9, 5.3, 1.7, 1014.1"
"20/05/2024, 22:40, 4.4, 4.8, 1.7, 1014.1"
"20/05/2024, 22:45, 4.1, 5.1, 1.7, 1014.0"
"20/05/2024, 22:50, 4.2, 5.2, 1.7, 1014.2"
"20/05/2024, 22:55, 4.9, 5.4, 1.7, 1014.1"
"20/05/2024, 23:00, 4.2, 5.1, 1.7, 1014.3"
"20/05/2024, 23:05, 5.3, 5.6, 1.7, 1014.2"
"20/05/2024, 23:10, 5.1, 5.6, 1.7, 1014.3"
"20/05/2024, 23:15, 4.2, 5.3, 1.7, 1014.4"
"20/05/2024, 23:20, 4.8, 5.3, 1.7, 1014.3"
"20/05/2024, 23:25, 4.3, 4.8, 1.7, 1014.2"
"20/05/2024, 23:30, 2.0, 3.0, 1.7, 1014.3"
"20/05/2024, 23:35, 4.3, 4.8, 1.7, 1014.1"
"20/05/2024, 23:40, 2.3, 4.1, 1.7, 1014.3"
"20/05/2024, 23:45, 3.0, 3.4, 1.7, 1014.3"
"20/05/2024, 23:50, 2.3, 2.7, 1.7, 1014.2"
"20/05/2024, 23:55, 1.4, 2.1, 1.7, 1014.3"
"20/05/2024, 23:59, 2.7, 2.7, 1.7, 1014.1"
"21/05/2024, 14:15, 1.4, 2.0, 0.1, 1011.2"
"21/05/2024, 14:20, 1.3, 1.5, 0.2, 1011.0"
"21/05/2024, 14:25, 5.3, 6.5, 0.2, 1010.7"
"21/05/2024, 14:30, 1.0, 1.7, 0.2, 1011.0"
"21/05/2024, 14:35, 1.6, 1.8, 0.2, 1010.6"
"21/05/2024, 14:40, 1.4, 2.4, 0.3, 1010.8"
"21/05/2024, 14:45, 1.9, 3.6, 0.3, 1010.6"
"21/05/2024, 14:50, 2.2, 2.6, 0.3, 1010.6"
"21/05/2024, 14:55, 2.4, 2.4, 0.3, 1010.5"
"21/05/2024, 15:00, 2.7, 3.8, 0.4, 1010.4"
"21/05/2024, 15:05, 3.2, 3.6, 0.4, 1010.4"
"21/05/2024, 15:10, 1.2, 2.2, 0.4, 1010.7"
"21/05/2024, 15:15, 1.6, 2.5, 0.4, 1010.4"
"21/05/2024, 15:20, 0.8, 1.4, 0.4, 1010.3"
"21/05/2024, 15:25, 0.8, 2.3, 0.4, 1010.5"
"21/05/2024, 15:30, 0.9, 1.7, 0.4, 1010.3"
"21/05/2024, 15:35, 1.9, 2.4, 0.4, 1010.2"
"21/05/2024, 15:45, 1.6, 1.9, 0.4, 1010.2"
"21/05/2024, 15:50, 2.0, 2.8, 0.4, 1010.1"
"21/05/2024, 15:55, 1.1, 2.5, 0.4, 1010.4"
"21/05/2024, 16:00, 3.5, 3.5, 0.4, 1010.4"
"21/05/2024, 16:05, 1.0, 4.4, 0.4, 1010.7"
"21/05/2024, 16:10, 1.6, 2.5, 0.4, 1010.7"
"21/05/2024, 16:15, 4.2, 5.1, 0.4, 1010.6"
"21/05/2024, 16:20, 6.0, 6.9, 0.4, 1010.6"
"21/05/2024, 16:25, 10.1, 11.4, 0.4, 1011.0"
"21/05/2024, 16:30, 9.0, 9.9, 0.6, 1010.9"
"21/05/2024, 16:35, 5.9, 9.8, 3.6, 1011.1"
"21/05/2024, 16:40, 7.1, 7.9, 5.1, 1010.9"
"21/05/2024, 16:45, 8.7, 9.2, 5.9, 1010.9"
"21/05/2024, 16:50, 4.1, 4.4, 5.9, 1010.8"
"21/05/2024, 16:55, 5.2, 5.2, 5.9, 1010.8"
"21/05/2024, 17:00, 5.0, 6.0, 5.9, 1010.9"
"21/05/2024, 17:05, 4.3, 5.3, 6.0, 1011.0"
"21/05/2024, 17:10, 4.9, 5.9, 6.0, 1011.1"
"21/05/2024, 17:15, 6.5, 7.5, 6.0, 1011.1"
"21/05/2024, 17:20, 7.3, 8.0, 6.0, 1011.0"
"21/05/2024, 17:25, 4.9, 6.4, 6.0, 1011.2"
"21/05/2024, 17:30, 5.4, 6.9, 6.0, 1011.0"
"21/05/2024, 17:35, 6.8, 7.1, 6.0, 1011.1"
"21/05/2024, 17:40, 5.2, 7.1, 6.0, 1011.0"
"21/05/2024, 17:45, 6.1, 6.7, 6.0, 1011.1"
"21/05/2024, 17:50, 6.9, 7.1, 6.0, 1011.3"
"21/05/2024, 17:55, 5.2, 7.5, 6.0, 1011.2"
"21/05/2024, 18:00, 3.9, 4.6, 6.0, 1011.1"
"21/05/2024, 18:05, 4.2, 4.5, 6.0, 1011.1"
"21/05/2024, 18:10, 3.9, 5.3, 6.0, 1011.3"
"21/05/2024, 18:15, 3.9, 4.7, 6.0, 1011.4"
"21/05/2024, 18:20, 5.0, 5.7, 6.0, 1011.7"
"21/05/2024, 18:25, 6.1, 6.4, 6.0, 1011.9"
"21/05/2024, 18:30, 5.5, 6.9, 6.0, 1011.9"
"21/05/2024, 18:35, 5.7, 6.7, 6.0, 1012.0"
"21/05/2024, 18:40, 6.5, 6.8, 6.0, 1011.9"
"21/05/2024, 18:45, 5.6, 6.8, 6.0, 1012.0"
"21/05/2024, 18:50, 5.0, 6.3, 6.0, 1011.8"
"21/05/2024, 18:55, 5.8, 6.4, 6.0, 1011.7"
"21/05/2024, 19:00, 6.6, 8.3, 6.0, 1012.0"
"21/05/2024, 19:05, 5.4, 7.1, 6.0, 1011.8"
"21/05/2024, 19:10, 6.6, 7.1, 6.0, 1011.5"
"21/05/2024, 19:15, 5.4, 6.9, 6.0, 1011.8"
"21/05/2024, 19:20, 5.6, 6.0, 6.0, 1011.7"
"21/05/2024, 19:25, 5.6, 6.2, 6.0, 1011.6"
"21/05/2024, 19:30, 6.5, 7.1, 6.0, 1011.6"
"21/05/2024, 19:35, 6.2, 7.3, 6.0, 1011.6"
"21/05/2024, 19:40, 6.7, 7.8, 6.0, 1011.7"
"21/05/2024, 19:45, 6.5, 7.1, 6.0, 1011.9"
"21/05/2024, 19:50, 6.2, 6.8, 6.0, 1011.7"
"21/05/2024, 19:55, 7.0, 8.0, 6.0, 1012.2"
"21/05/2024, 20:00, 6.1, 7.7, 6.0, 1012.2"
"21/05/2024, 20:05, 5.5, 6.5, 6.0, 1012.5"
"21/05/2024, 20:10, 5.5, 7.5, 6.0, 1012.5"
"21/05/2024, 20:15, 6.3, 7.2, 6.0, 1012.6"
"21/05/2024, 20:20, 5.7, 6.3, 6.0, 1012.7"
"21/05/2024, 20:25, 4.6, 5.6, 6.0, 1012.8"
"21/05/2024, 20:30, 4.9, 5.7, 6.0, 1012.9"
"21/05/2024, 20:35, 3.5, 4.8, 6.0, 1012.9"
"21/05/2024, 20:40, 4.7, 5.2, 6.0, 1013.1"
"21/05/2024, 20:45, 5.4, 5.8, 6.0, 1013.3"
"21/05/2024, 20:50, 4.6, 5.0, 6.0, 1013.5"
"21/05/2024, 20:55, 3.5, 4.8, 6.0, 1013.3"
"21/05/2024, 21:00, 4.6, 5.5, 6.0, 1013.4"
"21/05/2024, 21:05, 5.2, 5.8, 6.0, 1013.4"
"21/05/2024, 21:10, 4.7, 5.3, 6.0, 1013.5"
"21/05/2024, 21:15, 6.1, 7.4, 6.0, 1013.6"
"21/05/2024, 21:20, 5.2, 6.0, 6.0, 1013.7"
"21/05/2024, 21:25, 5.4, 6.3, 6.0, 1013.7"
"21/05/2024, 21:30, 5.8, 6.2, 6.0, 1013.8"
"21/05/2024, 21:35, 5.8, 6.4, 6.0, 1013.7"
"21/05/2024, 21:40, 6.3, 7.1, 6.0, 1013.7"
"21/05/2024, 21:45, 6.6, 7.5, 6.0, 1013.8"
"21/05/2024, 21:50, 7.2, 8.7, 6.0, 1013.7"
"21/05/2024, 21:55, 7.2, 8.1, 6.0, 1013.7"
"21/05/2024, 22:00, 6.6, 7.1, 6.0, 1013.8"
"21/05/2024, 22:05, 6.4, 7.0, 6.0, 1013.6"
"21/05/2024, 22:10, 6.6, 7.5, 6.0, 1013.6"
"21/05/2024, 22:15, 6.4, 6.8, 6.0, 1013.8"
"21/05/2024, 22:20, 5.4, 6.0, 6.0, 1013.8"
"21/05/2024, 22:25, 5.5, 5.9, 6.0, 1013.8"
"21/05/2024, 22:30, 5.7, 6.1, 6.0, 1013.8"
"21/05/2024, 22:35, 5.6, 5.7, 6.0, 1013.8"
"21/05/2024, 22:40, 5.2, 5.5, 6.0, 1014.0"
"21/05/2024, 22:45, 5.3, 5.6, 6.0, 1014.1"
"21/05/2024, 22:50, 6.0, 6.7, 6.0, 1013.9"
"21/05/2024, 22:55, 5.5, 5.7, 6.0, 1014.1"
"21/05/2024, 23:00, 5.5, 5.8, 6.0, 1014.0"
"21/05/2024, 23:05, 6.0, 6.3, 6.0, 1014.1"
"21/05/2024, 23:10, 4.9, 5.3, 6.0, 1014.0"
"21/05/2024, 23:15, 6.4, 6.4, 6.0, 1014.0"
"21/05/2024, 23:20, 4.6, 5.3, 6.0, 1014.1"
"21/05/2024, 23:25, 5.0, 5.4, 6.0, 1014.0"
"21/05/2024, 23:30, 5.5, 5.7, 6.0, 1014.1"
"21/05/2024, 23:35, 5.5, 5.7, 6.0, 1014.3"
"21/05/2024, 23:40, 5.8, 6.1, 6.0, 1014.0"
"21/05/2024, 23:45, 4.0, 4.7, 6.0, 1014.0"
"21/05/2024, 23:50, 4.3, 5.5, 6.0, 1014.0"
"21/05/2024, 23:55, 4.0, 5.0, 6.0, 1014.0"
"21/05/2024, 23:59, 4.5, 4.8, 6.0, 1013.9"
"22/05/2024, 16:25, 4.3, 5.0, 0.1, 1010.8"
"22/05/2024, 16:30, 4.3, 4.4, 0.1, 1010.9"
"22/05/2024, 16:35, 4.2, 4.5, 0.1, 1011.0"
"22/05/2024, 16:40, 3.5, 4.5, 0.1, 1010.9"
"22/05/2024, 16:45, 3.8, 4.0, 0.2, 1011.1"
"22/05/2024, 16:50, 2.2, 3.0, 0.2, 1010.9"
"22/05/2024, 16:55, 1.7, 3.0, 0.2, 1011.1"
"22/05/2024, 17:00, 2.4, 3.1, 0.2, 1010.9"
"22/05/2024, 17:05, 3.3, 3.9, 0.2, 1011.0"
"22/05/2024, 17:10, 2.3, 5.0, 0.2, 1010.9"
"22/05/2024, 17:15, 1.1, 1.9, 0.2, 1011.0"
"22/05/2024, 17:20, 1.6, 1.9, 0.2, 1011.0"
"22/05/2024, 17:25, 3.2, 3.3, 0.2, 1010.8"
"22/05/2024, 17:30, 3.2, 4.0, 0.2, 1010.7"
"22/05/2024, 17:35, 3.7, 4.4, 0.2, 1010.9"
"22/05/2024, 17:40, 2.6, 3.4, 0.2, 1010.8"
"22/05/2024, 17:45, 1.4, 2.2, 0.2, 1010.8"
"22/05/2024, 17:50, 2.6, 2.7, 0.2, 1011.0"
"22/05/2024, 17:55, 4.3, 5.4, 0.2, 1010.9"
"22/05/2024, 18:00, 2.7, 3.1, 0.2, 1010.9"
"22/05/2024, 18:05, 3.9, 4.0, 0.2, 1010.9"
"22/05/2024, 18:10, 3.7, 4.8, 0.2, 1010.8"
"22/05/2024, 18:15, 1.2, 1.9, 0.2, 1010.9"
"22/05/2024, 18:20, 4.1, 4.4, 0.2, 1011.0"
"22/05/2024, 18:25, 2.2, 3.3, 0.2, 1011.0"
"22/05/2024, 18:30, 2.6, 2.8, 0.2, 1011.1"
"22/05/2024, 18:35, 2.4, 2.6, 0.2, 1011.1"
"22/05/2024, 18:40, 2.5, 3.4, 0.2, 1011.2"
"22/05/2024, 18:45, 4.6, 5.2, 0.2, 1011.2"
"22/05/2024, 18:50, 4.4, 5.0, 0.2, 1011.5"
"22/05/2024, 18:55, 5.2, 6.3, 0.2, 1011.6"
"22/05/2024, 19:00, 5.7, 6.5, 0.2, 1011.7"
"22/05/2024, 19:05, 4.9, 5.6, 0.2, 1011.9"
"22/05/2024, 19:10, 4.7, 5.3, 0.2, 1011.6"
"22/05/2024, 19:15, 4.3, 5.0, 0.2, 1011.8"
"22/05/2024, 19:20, 4.3, 5.3, 0.2, 1012.1"
"22/05/2024, 19:25, 4.9, 5.7, 0.2, 1012.5"
"22/05/2024, 19:30, 5.2, 6.1, 0.2, 1012.4"
"22/05/2024, 19:35, 4.9, 5.7, 0.2, 1012.7"
"22/05/2024, 19:40, 3.9, 4.3, 0.2, 1012.5"
"22/05/2024, 19:45, 5.4, 5.7, 0.2, 1012.5"
"22/05/2024, 19:50, 4.5, 5.1, 0.2, 1012.6"
"22/05/2024, 19:55, 5.6, 6.9, 0.2, 1012.4"
"22/05/2024, 20:00, 8.6, 8.8, 0.2, 1012.8"
"22/05/2024, 20:05, 9.6, 10.1, 0.2, 1012.7"
"22/05/2024, 20:10, 6.9, 8.2, 0.2, 1012.8"
"22/05/2024, 20:15, 4.2, 5.3, 0.2, 1012.9"
"22/05/2024, 20:20, 5.3, 6.2, 0.2, 1012.9"
"22/05/2024, 20:25, 3.5, 3.7, 0.2, 1013.0"
"22/05/2024, 20:30, 2.4, 2.5, 0.2, 1013.1"
"22/05/2024, 20:35, 2.9, 3.3, 0.2, 1012.9"
"22/05/2024, 20:40, 2.9, 3.4, 0.2, 1013.1"
"22/05/2024, 20:45, 2.8, 3.0, 0.2, 1012.9"
"22/05/2024, 20:50, 1.3, 3.1, 0.2, 1013.1"
"22/05/2024, 20:55, 4.0, 4.8, 0.2, 1013.1"
"22/05/2024, 21:00, 2.6, 4.1, 0.2, 1013.3"
"22/05/2024, 21:05, 3.3, 3.9, 0.2, 1013.5"
"22/05/2024, 21:10, 3.3, 3.9, 0.2, 1013.5"
"22/05/2024, 21:15, 3.0, 3.9, 0.2, 1013.5"
"22/05/2024, 21:20, 4.5, 4.9, 0.2, 1013.5"
"22/05/2024, 21:25, 3.3, 4.2, 0.2, 1013.5"
"22/05/2024, 21:30, 6.1, 6.4, 0.2, 1013.5"
"22/05/2024, 21:35, 4.7, 5.1, 0.2, 1013.6"
"22/05/2024, 21:40, 3.4, 3.9, 0.2, 1013.6"
"22/05/2024, 21:45, 5.2, 5.7, 0.2, 1013.5"
"22/05/2024, 21:50, 5.5, 5.6, 0.2, 1013.7"
"22/05/2024, 21:55, 4.7, 5.4, 0.2, 1013.9"
"22/05/2024, 22:00, 4.2, 4.7, 0.2, 1014.0"
"22/05/2024, 22:05, 4.8, 5.1, 0.2, 1013.9"
"22/05/2024, 22:10, 4.0, 4.4, 0.2, 1013.8"
"22/05/2024, 22:15, 4.5, 4.9, 0.2, 1013.8"
"22/05/2024, 22:20, 4.8, 4.9, 0.2, 1013.9"
"22/05/2024, 22:25, 3.4, 4.6, 0.2, 1013.9"
"22/05/2024, 22:30, 4.0, 5.3, 0.2, 1014.0"
"22/05/2024, 22:35, 4.7, 5.0, 0.2, 1014.0"
"22/05/2024, 22:40, 3.9, 4.7, 0.2, 1014.1"
"22/05/2024, 22:45, 4.2, 5.0, 0.2, 1014.0"
"22/05/2024, 22:50, 3.0, 3.3, 0.2, 1014.1"
"22/05/2024, 22:55, 4.0, 4.2, 0.2, 1014.0"
"22/05/2024, 23:00, 4.4, 5.1, 0.2, 1014.1"
"22/05/2024, 23:05, 4.4, 5.1, 0.2, 1013.9"
"22/05/2024, 23:10, 4.4, 5.1, 0.2, 1014.0"
"22/05/2024, 23:15, 4.4, 5.1, 0.2, 1014.0"
"22/05/2024, 23:20, 4.4, 5.1, 0.2, 1014.0"
"22/05/2024, 23:25, 3.6, 4.1, 0.2, 1014.2"
"22/05/2024, 23:30, 3.6, 4.1, 0.2, 1014.0"
"22/05/2024, 23:35, 4.5, 4.7, 0.2, 1014.2"
"22/05/2024, 23:40, 3.8, 4.2, 0.2, 1013.8"
"22/05/2024, 23:45, 3.5, 3.9, 0.2, 1013.8"
"22/05/2024, 23:50, 3.5, 4.4, 0.2, 1013.9"
"22/05/2024, 23:55, 3.4, 4.4, 0.2, 1013.9"
"22/05/2024, 23:59, 4.3, 4.4, 0.2, 1013.7"
"23/05/2024, 15:55, 4.2, 4.8, 0.2, 1010.3"
"23/05/2024, 16:00, 3.9, 4.2, 0.2, 1010.0"
"23/05/2024, 16:05, 4.0, 4.4, 0.2, 1010.1"
"23/05/2024, 16:10, 2.8, 3.0, 0.2, 1010.1"
"23/05/2024, 16:15, 1.1, 1.8, 0.3, 1010.2"
"23/05/2024, 16:20, 1.1, 1.1, 0.3, 1009.8"
"23/05/2024, 16:25, 2.3, 2.3, 0.3, 1010.1"
"23/05/2024, 16:30, 2.0, 2.0, 0.3, 1010.2"
"23/05/2024, 16:35, 2.0, 2.1, 0.3, 1010.2"
"23/05/2024, 16:40, 2.4, 2.6, 0.4, 1010.1"
"23/05/2024, 16:45, 1.6, 2.3, 0.4, 1010.1"
"23/05/2024, 16:50, 2.2, 3.1, 0.4, 1010.1"
"23/05/2024, 16:55, 3.7, 4.0, 0.4, 1010.2"
"23/05/2024, 17:00, 2.6, 2.9, 0.4, 1010.2"
"23/05/2024, 17:05, 4.4, 6.4, 0.4, 1010.8"
"23/05/2024, 17:10, 4.0, 7.2, 0.4, 1010.7"
"23/05/2024, 17:15, 5.2, 7.2, 0.6, 1010.8"
"23/05/2024, 17:20, 2.9, 2.9, 0.6, 1010.7"
"23/05/2024, 17:25, 1.3, 1.9, 0.6, 1010.6"
"23/05/2024, 17:35, 1.0, 1.9, 0.6, 1010.6"
"23/05/2024, 17:40, 1.9, 2.6, 0.6, 1010.7"
"23/05/2024, 17:45, 5.0, 5.3, 0.6, 1010.7"
"23/05/2024, 17:50, 4.3, 4.7, 0.7, 1010.9"
"23/05/2024, 17:55, 5.0, 5.4, 0.7, 1010.7"
"23/05/2024, 18:00, 3.1, 3.8, 0.7, 1010.8"
"23/05/2024, 18:05, 2.8, 3.3, 0.7, 1010.7"
"23/05/2024, 18:10, 0.8, 1.1, 0.7, 1010.5"
"23/05/2024, 18:15, 1.3, 1.4, 0.8, 1010.7"
"23/05/2024, 18:20, 0.7, 1.1, 0.8, 1010.7"
"23/05/2024, 18:25, 2.0, 3.5, 0.8, 1010.7"
"23/05/2024, 18:30, 0.5, 1.2, 0.8, 1010.9"
"23/05/2024, 18:35, 1.1, 1.9, 0.8, 1010.7"
"23/05/2024, 18:40, 0.8, 1.2, 0.8, 1010.9"
"23/05/2024, 18:45, 0.7, 1.5, 0.8, 1011.1"
"23/05/2024, 18:50, 0.6, 1.3, 0.8, 1010.9"
"23/05/2024, 18:55, 0.6, 0.8, 0.8, 1011.0"
"23/05/2024, 19:00, 1.2, 2.6, 0.8, 1011.2"
"23/05/2024, 19:05, 2.1, 2.4, 0.8, 1011.3"
"23/05/2024, 19:10, 1.0, 1.2, 0.8, 1011.5"
"23/05/2024, 19:15, 0.8, 1.5, 0.8, 1011.5"
"23/05/2024, 19:20, 0.8, 3.0, 0.8, 1011.7"
"23/05/2024, 19:25, 1.3, 2.0, 0.8, 1011.5"
"23/05/2024, 19:30, 1.1, 3.1, 0.8, 1011.5"
"23/05/2024, 19:35, 1.2, 1.7, 0.8, 1011.5"
"23/05/2024, 19:40, 2.0, 2.8, 0.8, 1011.6"
"23/05/2024, 19:45, 2.4, 2.4, 0.8, 1011.8"
"23/05/2024, 19:50, 5.5, 6.5, 0.8, 1012.0"
"23/05/2024, 19:55, 5.0, 6.2, 1.2, 1012.1"
"23/05/2024, 20:00, 3.7, 5.1, 1.3, 1012.2"
"23/05/2024, 20:05, 2.0, 3.3, 1.4, 1012.2"
"23/05/2024, 20:10, 4.1, 4.3, 1.5, 1012.2"
"23/05/2024, 20:15, 2.0, 2.9, 1.5, 1012.5"
"23/05/2024, 20:20, 2.7, 2.9, 1.5, 1012.5"
"23/05/2024, 20:25, 3.2, 3.6, 1.5, 1012.6"
"23/05/2024, 20:30, 5.3, 7.4, 1.5, 1012.5"
"23/05/2024, 20:35, 7.4, 9.3, 1.5, 1012.7"
"23/05/2024, 20:40, 4.8, 7.0, 1.5, 1012.8"
"23/05/2024, 20:45, 5.7, 7.1, 1.6, 1012.9"
"23/05/2024, 20:50, 4.0, 4.8, 1.6, 1012.8"
"23/05/2024, 20:55, 3.8, 4.5, 1.7, 1013.0"
"23/05/2024, 21:00, 3.6, 4.2, 1.7, 1013.0"
"23/05/2024, 21:05, 2.8, 3.6, 1.7, 1013.2"
"23/05/2024, 21:10, 2.4, 3.2, 1.7, 1012.8"
"23/05/2024, 21:15, 2.9, 3.2, 1.7, 1013.1"
"23/05/2024, 21:20, 2.7, 3.0, 1.7, 1013.1"
"23/05/2024, 21:25, 0.7, 1.6, 1.7, 1013.2"
"23/05/2024, 21:30, 2.1, 2.6, 1.7, 1013.0"
"23/05/2024, 21:35, 2.0, 2.4, 1.7, 1013.0"
"23/05/2024, 21:40, 2.7, 3.2, 1.7, 1013.0"
"23/05/2024, 21:45, 2.0, 2.1, 1.7, 1013.1"
"23/05/2024, 21:50, 2.9, 3.3, 1.7, 1013.1"
"23/05/2024, 21:55, 3.0, 3.1, 1.7, 1013.1"
"23/05/2024, 22:00, 3.1, 3.3, 1.7, 1013.3"
"23/05/2024, 22:05, 2.4, 2.7, 1.7, 1013.3"
"23/05/2024, 22:10, 2.7, 3.2, 1.7, 1013.4"
"23/05/2024, 22:15, 2.8, 3.4, 1.7, 1013.3"
"23/05/2024, 22:20, 3.4, 3.6, 1.7, 1013.3"
"23/05/2024, 22:25, 3.1, 3.6, 1.7, 1013.2"
"23/05/2024, 22:30, 3.4, 4.0, 1.7, 1013.3"
"23/05/2024, 22:35, 3.2, 3.9, 1.7, 1013.4"
"23/05/2024, 22:40, 3.2, 3.6, 1.7, 1013.4"
"23/05/2024, 22:45, 2.5, 3.5, 1.7, 1013.5"
"23/05/2024, 22:50, 3.4, 3.5, 1.7, 1013.4"
"23/05/2024, 22:55, 3.6, 3.7, 1.7, 1013.3"
"23/05/2024, 23:00, 4.0, 4.3, 1.7, 1013.3"
"23/05/2024, 23:05, 3.0, 3.8, 1.7, 1013.3"
"23/05/2024, 23:10, 1.2, 1.2, 1.7, 1013.4"
"23/05/2024, 23:15, 0.5, 0.7, 1.7, 1013.2"
"23/05/2024, 23:20, 0.5, 1.4, 1.7, 1013.2"
"23/05/2024, 23:25, 1.4, 2.5, 1.7, 1013.0"
"23/05/2024, 23:30, 1.9, 2.2, 1.7, 1013.2"
"23/05/2024, 23:35, 2.1, 2.6, 1.7, 1013.3"
"23/05/2024, 23:40, 3.0, 3.4, 1.7, 1013.1"
"23/05/2024, 23:45, 3.0, 3.8, 1.7, 1013.0"
"23/05/2024, 23:50, 3.5, 3.9, 1.7, 1013.2"
"23/05/2024, 23:55, 3.4, 3.6, 1.7, 1013.0"
"23/05/2024, 23:59, 2.6, 3.6, 1.7, 1012.7"
